mes,numero,dia_semana,dia_num,nombre_cliente,apellido_cliente,agencia,tipo_pasapalo,cantidad,costo_unitario,precio_por_pasapalo,total_a_pagar,ubicacion_agencia,mantenimiento_agencia
enero,8023,lunes,5,Valentina,Sanchez,el oasis,4,87,1.8,4.88,424.56,cucuta,585
marzo,8517,domingo,23,Mia,Soto,el oasis,4,49,1.8,4.88,239.12,caracas,794
marzo,8376,miercoles,24,Samantha,Gonzalez,el oasis,0,54,1.25,3.24,174.96,valencia,794
enero,2678,martes,26,Andrea,Sanchez,el oasis,7,33,0.52,4.78,157.74,valencia,585
enero,1378,sabado,29,Andrea,Rodriguez,el poder,4,10,1.8,4.88,48.8,cucuta,668
marzo,8377,martes,6,Mia,Jimenez,el poder,4,83,1.8,4.88,405.04,valencia,601
febrero,8377,martes,14,Mia,Jimenez,el poder,3,81,1.69,4.74,383.94,valencia,742
febrero,6023,miercoles,1,Lucas,Martinez,el poder,7,100,0.52,4.78,478.0,caracas,742
enero,9401,miercoles,27,Sofía,Soto,el poder,5,6,1.23,1.96,11.76,valencia,668
febrero,1212,miercoles,19,Miguel,Rodriguez,el poder,5,60,1.23,1.96,117.6,san cristobal,742
marzo,8182,sabado,10,Juan,Torres,el poder,3,85,1.69,4.74,402.9,san cristobal,601
febrero,4712,viernes,19,Pedro,Gonzalez,el poder,5,24,1.23,1.96,47.04,san cristobal,742
febrero,7618,martes,12,Pedro,Soto,el poder,6,73,0.65,4.25,310.25,caracas,742
marzo,7819,miercoles,27,Mia,Sanchez,el poder,0,98,1.25,3.24,317.52,cucuta,601
marzo,8377,jueves,27,Mia,Jimenez,el poder,5,39,1.23,1.96,76.44,san cristobal,601
marzo,9184,miercoles,9,Isabella,Torres,el poder,6,75,0.65,4.25,318.75,valencia,601
febrero,1887,martes,4,Pedro,Lopez,el poder,2,19,0.83,3.38,64.22,san cristobal,742
enero,7618,viernes,25,Pedro,Soto,el poder,5,26,1.23,1.96,50.96,san cristobal,668
marzo,9184,miercoles,26,Isabella,Torres,el poder,1,90,0.87,4.34,390.6,san cristobal,601
enero,4309,viernes,3,Valentina,Torres,el poder,3,42,1.69,4.74,199.08,cucuta,668
marzo,3168,viernes,3,Samantha,Torres,el poder,3,36,1.69,4.74,170.64,san cristobal,601
enero,7955,lunes,16,Pedro,Sanchez,el poder,1,72,0.87,4.34,312.48,valencia,668
marzo,7118,sabado,2,Pedro,Perez,el poder,1,55,0.87,4.34,238.7,valencia,601
marzo,4179,domingo,6,Valentina,Jimenez,el poder,2,12,0.83,3.38,40.56,caracas,601
febrero,8023,miercoles,1,Valentina,Sanchez,el poder,7,60,0.52,4.78,286.8,cucuta,742
enero,6136,domingo,11,Andrea,Soto,el poder,3,65,1.69,4.74,308.1,san cristobal,668
febrero,8980,martes,7,Valentina,Lopez,el poder,7,11,0.52,4.78,52.58,valencia,742
enero,1656,miercoles,1,Andrea,Perez,el poder,7,74,0.52,4.78,353.72,valencia,668
febrero,7751,miercoles,19,Mia,Garcia,el poder,6,72,0.65,4.25,306.0,valencia,742
marzo,1735,miercoles,9,Miguel,Soto,el poder,1,99,0.87,4.34,429.66,cucuta,601
marzo,1887,jueves,13,Pedro,Lopez,el poder,6,41,0.65,4.25,174.25,cucuta,601
marzo,2977,martes,24,Valentina,Rodriguez,el poder,3,14,1.69,4.74,66.36,san cristobal,601
febrero,7067,martes,3,Pedro,Torres,el poder,1,28,0.87,4.34,121.52,cucuta,742
enero,1788,lunes,23,Miguel,Torres,el poder,0,25,1.25,3.24,81.0,cucuta,668
febrero,6737,miercoles,22,Miguel,Lopez,el poder,5,31,1.23,1.96,60.76,cucuta,742
marzo,7118,martes,12,Pedro,Perez,el poder,3,79,1.69,4.74,374.46,cucuta,601
febrero,1953,miercoles,1,Isabella,Jimenez,el poder,1,95,0.87,4.34,412.3,san cristobal,742
marzo,9499,miercoles,12,Isabella,Rodriguez,el poder,0,59,1.25,3.24,191.16,caracas,601
marzo,3307,lunes,12,Mia,Gonzalez,el poder,5,30,1.23,1.96,58.8,caracas,601
enero,1876,jueves,6,Lucas,Lopez,el poder,6,65,0.65,4.25,276.25,caracas,668
enero,7067,jueves,26,Pedro,Torres,el poder,0,81,1.25,3.24,262.44,valencia,668
marzo,2977,martes,25,Valentina,Rodriguez,el poder,1,52,0.87,4.34,225.68,caracas,601
marzo,1645,martes,20,Juan,Garcia,el poder,4,74,1.8,4.88,361.12,valencia,601
enero,2650,miercoles,20,Andrea,Jimenez,el poder,6,42,0.65,4.25,178.5,cucuta,668
enero,1125,jueves,20,Samantha,Sanchez,el poder,5,79,1.23,1.96,154.84,san cristobal,668
marzo,6136,viernes,14,Andrea,Soto,el poder,2,77,0.83,3.38,260.26,caracas,601
febrero,1244,martes,27,Valentina,Garcia,el poder,7,34,0.52,4.78,162.52,san cristobal,742
enero,3289,sabado,5,Pedro,Martinez,el poder,7,88,0.52,4.78,420.64,san cristobal,668
febrero,1887,domingo,6,Pedro,Lopez,el poder,4,5,1.8,4.88,24.4,san cristobal,742
enero,1469,viernes,5,Juan,Rodriguez,el poder,5,92,1.23,1.96,180.32,san cristobal,668
marzo,1067,viernes,18,Lucas,Garcia,el poder,6,33,0.65,4.25,140.25,san cristobal,601
enero,3635,viernes,8,Juan,Martinez,el poder,6,51,0.65,4.25,216.75,cucuta,668
marzo,8377,jueves,8,Mia,Jimenez,el poder,6,71,0.65,4.25,301.75,cucuta,601
febrero,6091,viernes,12,Samantha,Jimenez,el poder,2,93,0.83,3.38,314.34,caracas,742
marzo,9731,martes,17,Andrea,Gonzalez,la gloria,0,32,1.25,3.24,103.68,cucuta,703
enero,1735,martes,9,Miguel,Soto,la gloria,4,67,1.8,4.88,326.96,caracas,637
enero,2743,domingo,29,Miguel,Perez,la gloria,1,26,0.87,4.34,112.84,cucuta,637
enero,1067,viernes,7,Lucas,Garcia,la gloria,3,59,1.69,4.74,279.66,cucuta,637
enero,9728,viernes,7,Juan,Jimenez,la gloria,5,30,1.23,1.96,58.8,caracas,637
marzo,4480,jueves,30,Juan,Sanchez,la gloria,1,90,0.87,4.34,390.6,caracas,703
marzo,4179,domingo,7,Valentina,Jimenez,la gloria,5,25,1.23,1.96,49.0,valencia,703
febrero,2519,domingo,28,Mia,Perez,la gloria,5,50,1.23,1.96,98.0,cucuta,792
enero,1879,sabado,25,Pedro,Garcia,la gloria,1,41,0.87,4.34,177.94,valencia,637
marzo,6737,lunes,7,Miguel,Lopez,la gloria,5,27,1.23,1.96,52.92,cucuta,703
marzo,1928,jueves,28,Lucas,Gonzalez,la gloria,7,70,0.52,4.78,334.6,caracas,703
enero,6136,viernes,9,Andrea,Soto,la gloria,1,87,0.87,4.34,377.58,cucuta,637
marzo,5496,sabado,29,Juan,Perez,la gloria,7,95,0.52,4.78,454.1,san cristobal,703
enero,2519,sabado,11,Mia,Perez,la gloria,4,100,1.8,4.88,488.0,valencia,637
marzo,8980,jueves,30,Valentina,Lopez,la gloria,2,74,0.83,3.38,250.12,caracas,703
febrero,3289,domingo,21,Pedro,Martinez,la gloria,3,95,1.69,4.74,450.3,caracas,792
marzo,7305,martes,16,Miguel,Garcia,la gloria,3,70,1.69,4.74,331.8,cucuta,703
marzo,6091,sabado,13,Samantha,Jimenez,la gloria,5,82,1.23,1.96,160.72,caracas,703
enero,8343,jueves,6,Lucas,Rodriguez,la gloria,3,21,1.69,4.74,99.54,valencia,637
enero,4574,sabado,16,Sofía,Perez,la gloria,6,13,0.65,4.25,55.25,valencia,637
marzo,7305,domingo,9,Miguel,Garcia,la gloria,6,36,0.65,4.25,153.0,cucuta,703
enero,3635,viernes,4,Juan,Martinez,la gloria,0,4,1.25,3.24,12.96,cucuta,637
marzo,5815,domingo,11,Lucas,Soto,la gloria,2,38,0.83,3.38,128.44,caracas,703
enero,9499,martes,21,Isabella,Rodriguez,la gloria,0,37,1.25,3.24,119.88,cucuta,637
marzo,9731,viernes,20,Andrea,Gonzalez,la gloria,0,61,1.25,3.24,197.64,cucuta,703
febrero,6715,jueves,21,Lucas,Perez,la gloria,3,34,1.69,4.74,161.16,cucuta,792
febrero,8718,domingo,26,Pedro,Jimenez,la gloria,6,8,0.65,4.25,34.0,caracas,792
marzo,1876,jueves,12,Lucas,Lopez,la gloria,2,33,0.83,3.38,111.54,cucuta,703
febrero,4480,miercoles,28,Juan,Sanchez,la gloria,2,5,0.83,3.38,16.9,cucuta,792
marzo,8182,miercoles,17,Juan,Torres,la gloria,6,78,0.65,4.25,331.5,cucuta,703
febrero,9184,viernes,13,Isabella,Torres,la gloria,3,24,1.69,4.74,113.76,cucuta,792
enero,2519,viernes,29,Mia,Perez,la gloria,3,63,1.69,4.74,298.62,valencia,637
marzo,4179,viernes,2,Valentina,Jimenez,la gloria,6,3,0.65,4.25,12.75,san cristobal,703
febrero,8517,sabado,21,Mia,Soto,la gloria,7,7,0.52,4.78,33.46,san cristobal,792
febrero,1876,lunes,26,Lucas,Lopez,la gloria,0,97,1.25,3.24,314.28,caracas,792
marzo,4053,sabado,29,Isabella,Martinez,la gloria,6,78,0.65,4.25,331.5,cucuta,703
enero,4309,jueves,6,Valentina,Torres,la gloria,1,13,0.87,4.34,56.42,san cristobal,637
enero,6790,viernes,4,Sofía,Jimenez,la gloria,6,94,0.65,4.25,399.5,san cristobal,637
febrero,1161,viernes,25,Isabella,Perez,la gloria,6,45,0.65,4.25,191.25,san cristobal,792
enero,8778,martes,20,Samantha,Perez,la gloria,6,5,0.65,4.25,21.25,valencia,637
enero,4516,lunes,6,Samantha,Lopez,la gloria,4,41,1.8,4.88,200.08,caracas,637
marzo,1125,miercoles,19,Samantha,Sanchez,la gloria,2,53,0.83,3.38,179.14,caracas,703
febrero,6333,miercoles,2,Isabella,Garcia,la gloria,2,30,0.83,3.38,101.4,valencia,792
febrero,1378,viernes,19,Andrea,Rodriguez,la gloria,0,3,1.25,3.24,9.72,valencia,792
febrero,9731,martes,17,Andrea,Gonzalez,la gloria,2,88,0.83,3.38,297.44,cucuta,792
enero,7242,lunes,5,Lucas,Jimenez,la gloria,5,67,1.23,1.96,131.32,san cristobal,637
febrero,7242,viernes,5,Lucas,Jimenez,la gloria,0,28,1.25,3.24,90.72,valencia,792
marzo,1589,miercoles,1,Andrea,Martinez,la gloria,2,8,0.83,3.38,27.04,caracas,703
enero,4053,martes,30,Isabella,Martinez,la gloria,5,67,1.23,1.96,131.32,san cristobal,637
febrero,8452,domingo,24,Mia,Torres,la gloria,2,24,0.83,3.38,81.12,valencia,792
marzo,8452,miercoles,18,Mia,Torres,la fortuna,6,89,0.65,4.25,378.25,caracas,788
febrero,4712,viernes,14,Pedro,Gonzalez,la fortuna,0,53,1.25,3.24,171.72,san cristobal,739
marzo,8980,martes,16,Valentina,Lopez,la fortuna,7,18,0.52,4.78,86.04,san cristobal,788
enero,3635,miercoles,27,Juan,Martinez,la fortuna,1,1,0.87,4.34,4.34,san cristobal,742
marzo,8377,domingo,4,Mia,Jimenez,la fortuna,2,59,0.83,3.38,199.42,valencia,788
marzo,8240,lunes,30,Juan,Gonzalez,la fortuna,2,67,0.83,3.38,226.46,valencia,788
febrero,8182,lunes,5,Juan,Torres,la fortuna,4,91,1.8,4.88,444.08,valencia,739
febrero,1378,martes,25,Andrea,Rodriguez,la fortuna,3,80,1.69,4.74,379.2,san cristobal,739
febrero,6715,domingo,12,Lucas,Perez,la fortuna,7,39,0.52,4.78,186.42,caracas,739
marzo,7211,jueves,16,Sofía,Torres,la fortuna,0,37,1.25,3.24,119.88,san cristobal,788
enero,2531,martes,19,Lucas,Torres,la fortuna,2,16,0.83,3.38,54.08,caracas,742
marzo,8023,martes,11,Valentina,Sanchez,la fortuna,3,19,1.69,4.74,90.06,valencia,788
enero,6270,lunes,22,Sofía,Sanchez,la fortuna,1,45,0.87,4.34,195.3,san cristobal,742
febrero,1887,viernes,6,Pedro,Lopez,la fortuna,6,78,0.65,4.25,331.5,san cristobal,739
febrero,8326,jueves,17,Sofía,Garcia,la fortuna,4,20,1.8,4.88,97.6,cucuta,739
enero,7805,miercoles,15,Valentina,Soto,la fortuna,6,31,0.65,4.25,131.75,caracas,742
enero,3168,domingo,6,Samantha,Torres,la fortuna,5,26,1.23,1.96,50.96,caracas,742
marzo,2608,sabado,14,Valentina,Gonzalez,la fortuna,5,60,1.23,1.96,117.6,caracas,788
marzo,6136,lunes,21,Andrea,Soto,la fortuna,0,30,1.25,3.24,97.2,cucuta,788
enero,4053,martes,8,Isabella,Martinez,la fortuna,0,24,1.25,3.24,77.76,valencia,742
marzo,1879,viernes,20,Pedro,Garcia,la fortuna,2,4,0.83,3.38,13.52,valencia,788
marzo,1645,martes,3,Juan,Garcia,la fortuna,4,70,1.8,4.88,341.6,san cristobal,788
enero,3168,sabado,21,Samantha,Torres,la fortuna,1,97,0.87,4.34,420.98,cucuta,742
marzo,1589,lunes,9,Andrea,Martinez,la fortuna,7,45,0.52,4.78,215.1,caracas,788
febrero,4480,miercoles,6,Juan,Sanchez,la fortuna,1,73,0.87,4.34,316.82,cucuta,739
marzo,1735,domingo,17,Miguel,Soto,la fortuna,2,74,0.83,3.38,250.12,san cristobal,788
febrero,4053,domingo,2,Isabella,Martinez,la fortuna,3,98,1.69,4.74,464.52,caracas,739
marzo,7401,domingo,2,Lucas,Sanchez,la fortuna,0,48,1.25,3.24,155.52,caracas,788
marzo,8343,sabado,3,Lucas,Rodriguez,la fortuna,7,35,0.52,4.78,167.3,cucuta,788
marzo,7067,lunes,11,Pedro,Torres,la fortuna,4,42,1.8,4.88,204.96,valencia,788
marzo,6843,viernes,16,Andrea,Lopez,la fortuna,5,91,1.23,1.96,178.36,cucuta,788
marzo,6023,sabado,11,Lucas,Martinez,la fortuna,3,40,1.69,4.74,189.6,cucuta,788
marzo,7305,lunes,9,Miguel,Garcia,la fortuna,3,29,1.69,4.74,137.46,valencia,788
febrero,9632,sabado,22,Isabella,Soto,la fortuna,4,70,1.8,4.88,341.6,san cristobal,739
enero,7211,miercoles,1,Sofía,Torres,la fortuna,2,69,0.83,3.38,233.22,caracas,742
marzo,3307,miercoles,12,Mia,Gonzalez,la fortuna,3,34,1.69,4.74,161.16,san cristobal,788
enero,8452,lunes,15,Mia,Torres,la fortuna,0,12,1.25,3.24,38.88,valencia,742
marzo,8697,lunes,17,Sofía,Lopez,la fortuna,4,34,1.8,4.88,165.92,caracas,788
febrero,6630,martes,4,Mia,Martinez,la fortuna,1,23,0.87,4.34,99.82,caracas,739
febrero,4480,jueves,16,Juan,Sanchez,la fortuna,7,62,0.52,4.78,296.36,valencia,739
marzo,3633,viernes,28,Pedro,Rodriguez,la fortuna,6,32,0.65,4.25,136.0,san cristobal,788
febrero,1067,sabado,19,Lucas,Garcia,la fortuna,3,45,1.69,4.74,213.3,san cristobal,739
marzo,8452,martes,2,Mia,Torres,la fortuna,5,92,1.23,1.96,180.32,cucuta,788
marzo,3635,martes,7,Juan,Martinez,la fortuna,0,68,1.25,3.24,220.32,cucuta,788
febrero,7118,domingo,9,Pedro,Perez,la fortuna,5,13,1.23,1.96,25.48,valencia,739
enero,4516,viernes,14,Samantha,Lopez,la fortuna,3,38,1.69,4.74,180.12,caracas,742
febrero,1125,miercoles,19,Samantha,Sanchez,la fortuna,0,83,1.25,3.24,268.92,valencia,739
marzo,8376,miercoles,20,Samantha,Gonzalez,la fortuna,2,78,0.83,3.38,263.64,caracas,788
febrero,4521,jueves,26,Isabella,Sanchez,la fortuna,7,94,0.52,4.78,449.32,cucuta,739
febrero,4053,lunes,8,Isabella,Martinez,la fortuna,3,72,1.69,4.74,341.28,san cristobal,739
enero,7401,jueves,30,Lucas,Sanchez,el exito,4,10,1.8,4.88,48.8,san cristobal,562
enero,4179,jueves,5,Valentina,Jimenez,el exito,6,26,0.65,4.25,110.5,caracas,562
enero,1378,viernes,16,Andrea,Rodriguez,el exito,2,3,0.83,3.38,10.14,san cristobal,562
marzo,6136,miercoles,18,Andrea,Soto,el exito,2,100,0.83,3.38,338.0,caracas,756
marzo,7171,sabado,28,Sofía,Martinez,el exito,2,50,0.83,3.38,169.0,san cristobal,756
febrero,2519,viernes,27,Mia,Perez,el exito,6,37,0.65,4.25,157.25,valencia,771
febrero,8517,martes,19,Mia,Soto,el exito,7,24,0.52,4.78,114.72,cucuta,771
enero,8083,domingo,10,Samantha,Rodriguez,el exito,5,95,1.23,1.96,186.2,san cristobal,562
marzo,9731,jueves,4,Andrea,Gonzalez,el exito,4,64,1.8,4.88,312.32,caracas,756
enero,1656,sabado,12,Andrea,Perez,el exito,1,88,0.87,4.34,381.92,valencia,562
febrero,1656,viernes,22,Andrea,Perez,el exito,1,47,0.87,4.34,203.98,caracas,771
enero,6630,domingo,6,Mia,Martinez,el exito,1,68,0.87,4.34,295.12,caracas,562
marzo,8240,sabado,13,Juan,Gonzalez,el exito,2,6,0.83,3.38,20.28,san cristobal,756
marzo,7305,jueves,10,Miguel,Garcia,el exito,1,66,0.87,4.34,286.44,valencia,756
enero,4480,domingo,13,Juan,Sanchez,el exito,3,64,1.69,4.74,303.36,san cristobal,562
enero,7328,jueves,17,Juan,Soto,el exito,3,25,1.69,4.74,118.5,caracas,562
marzo,8023,domingo,23,Valentina,Sanchez,el exito,2,79,0.83,3.38,267.02,cucuta,756
marzo,8182,jueves,12,Juan,Torres,el exito,6,60,0.65,4.25,255.0,caracas,756
febrero,8718,sabado,12,Pedro,Jimenez,el exito,7,73,0.52,4.78,348.94,valencia,771
febrero,2743,lunes,25,Miguel,Perez,el exito,0,39,1.25,3.24,126.36,caracas,771
febrero,2650,sabado,13,Andrea,Jimenez,el exito,7,50,0.52,4.78,239.0,valencia,771
marzo,1757,lunes,22,Miguel,Martinez,el exito,7,46,0.52,4.78,219.88,cucuta,756
febrero,8240,domingo,13,Juan,Gonzalez,el exito,3,35,1.69,4.74,165.9,caracas,771
marzo,4574,domingo,3,Sofía,Perez,el exito,3,10,1.69,4.74,47.4,san cristobal,756
enero,3635,domingo,16,Juan,Martinez,el exito,2,5,0.83,3.38,16.9,san cristobal,562
marzo,7618,lunes,11,Pedro,Soto,el exito,2,80,0.83,3.38,270.4,valencia,756
febrero,2608,lunes,20,Valentina,Gonzalez,el exito,4,27,1.8,4.88,131.76,cucuta,771
enero,7305,miercoles,5,Miguel,Garcia,el exito,3,84,1.69,4.74,398.16,caracas,562
marzo,1212,domingo,10,Miguel,Rodriguez,el exito,5,82,1.23,1.96,160.72,valencia,756
marzo,7522,viernes,9,Samantha,Soto,el exito,5,33,1.23,1.96,64.68,cucuta,756
marzo,3289,martes,26,Pedro,Martinez,el exito,1,100,0.87,4.34,434.0,cucuta,756
enero,7067,sabado,13,Pedro,Torres,el exito,2,94,0.83,3.38,317.72,san cristobal,562
marzo,7522,miercoles,21,Samantha,Soto,el exito,0,88,1.25,3.24,285.12,caracas,756
enero,4235,viernes,26,Mia,Lopez,el exito,0,67,1.25,3.24,217.08,valencia,562
enero,4309,jueves,13,Valentina,Torres,el exito,5,88,1.23,1.96,172.48,cucuta,562
febrero,1125,miercoles,20,Samantha,Sanchez,el exito,2,7,0.83,3.38,23.66,caracas,771
febrero,9401,viernes,14,Sofía,Soto,el exito,3,40,1.69,4.74,189.6,caracas,771
marzo,8472,viernes,6,Andrea,Torres,el exito,0,40,1.25,3.24,129.6,cucuta,756
marzo,8247,domingo,26,Sofía,Gonzalez,el exito,7,10,0.52,4.78,47.8,valencia,756
febrero,5815,viernes,17,Lucas,Soto,el exito,5,82,1.23,1.96,160.72,valencia,771
marzo,9771,sabado,19,Valentina,Martinez,el exito,7,75,0.52,4.78,358.5,valencia,756
febrero,6790,jueves,9,Sofía,Jimenez,el exito,6,80,0.65,4.25,340.0,san cristobal,771
febrero,7618,sabado,4,Pedro,Soto,el exito,0,80,1.25,3.24,259.2,cucuta,771
enero,2519,jueves,12,Mia,Perez,el exito,2,19,0.83,3.38,64.22,san cristobal,562
enero,8980,lunes,21,Valentina,Lopez,el exito,0,27,1.25,3.24,87.48,valencia,562
marzo,4574,jueves,6,Sofía,Perez,el exito,2,49,0.83,3.38,165.62,valencia,756
marzo,1757,viernes,20,Miguel,Martinez,el exito,3,49,1.69,4.74,232.26,valencia,756
marzo,4053,martes,10,Isabella,Martinez,el exito,5,3,1.23,1.96,5.88,san cristobal,756
marzo,8376,miercoles,22,Samantha,Gonzalez,el exito,7,21,0.52,4.78,100.38,cucuta,756
febrero,8083,sabado,19,Samantha,Rodriguez,el exito,1,65,0.87,4.34,282.1,valencia,771
enero,1735,domingo,10,Miguel,Soto,la prosperidad,5,27,1.23,1.96,52.92,valencia,770
marzo,8718,sabado,9,Pedro,Jimenez,la prosperidad,0,93,1.25,3.24,301.32,san cristobal,672
enero,8697,miercoles,20,Sofía,Lopez,la prosperidad,1,81,0.87,4.34,351.54,valencia,770
marzo,9728,sabado,20,Juan,Jimenez,la prosperidad,1,60,0.87,4.34,260.4,valencia,672
marzo,4235,domingo,12,Mia,Lopez,la prosperidad,7,85,0.52,4.78,406.3,san cristobal,672
febrero,5368,jueves,6,Miguel,Gonzalez,la prosperidad,4,7,1.8,4.88,34.16,valencia,519
febrero,6091,domingo,9,Samantha,Jimenez,la prosperidad,3,79,1.69,4.74,374.46,cucuta,519
marzo,1589,lunes,17,Andrea,Martinez,la prosperidad,1,95,0.87,4.34,412.3,caracas,672
febrero,1378,sabado,10,Andrea,Rodriguez,la prosperidad,7,77,0.52,4.78,368.06,valencia,519
marzo,9771,martes,22,Valentina,Martinez,la prosperidad,7,100,0.52,4.78,478.0,san cristobal,672
febrero,3168,jueves,22,Samantha,Torres,la prosperidad,1,63,0.87,4.34,273.42,san cristobal,519
marzo,8182,sabado,15,Juan,Torres,la prosperidad,4,56,1.8,4.88,273.28,san cristobal,672
febrero,2650,domingo,22,Andrea,Jimenez,la prosperidad,7,34,0.52,4.78,162.52,caracas,519
febrero,5496,domingo,8,Juan,Perez,la prosperidad,5,8,1.23,1.96,15.68,valencia,519
marzo,7955,lunes,2,Pedro,Sanchez,la prosperidad,2,51,0.83,3.38,172.38,caracas,672
febrero,3635,martes,13,Juan,Martinez,la prosperidad,2,85,0.83,3.38,287.3,valencia,519
febrero,8023,sabado,4,Valentina,Sanchez,la prosperidad,7,54,0.52,4.78,258.12,caracas,519
febrero,8778,viernes,7,Samantha,Perez,la prosperidad,2,41,0.83,3.38,138.58,caracas,519
marzo,6333,sabado,4,Isabella,Garcia,la prosperidad,1,63,0.87,4.34,273.42,valencia,672
marzo,9731,sabado,25,Andrea,Gonzalez,la prosperidad,6,19,0.65,4.25,80.75,caracas,672
enero,4235,domingo,5,Mia,Lopez,la prosperidad,6,67,0.65,4.25,284.75,san cristobal,770
febrero,1212,sabado,22,Miguel,Rodriguez,la prosperidad,0,40,1.25,3.24,129.6,cucuta,519
febrero,7305,sabado,17,Miguel,Garcia,la prosperidad,0,67,1.25,3.24,217.08,caracas,519
febrero,8452,lunes,22,Mia,Torres,la prosperidad,7,29,0.52,4.78,138.62,san cristobal,519
enero,2011,miercoles,9,Miguel,Sanchez,la prosperidad,3,57,1.69,4.74,270.18,cucuta,770
febrero,1212,jueves,11,Miguel,Rodriguez,la prosperidad,0,71,1.25,3.24,230.04,caracas,519
marzo,1928,domingo,28,Lucas,Gonzalez,la prosperidad,6,74,0.65,4.25,314.5,caracas,672
febrero,7242,lunes,20,Lucas,Jimenez,la prosperidad,4,67,1.8,4.88,326.96,san cristobal,519
marzo,9499,miercoles,30,Isabella,Rodriguez,la prosperidad,5,26,1.23,1.96,50.96,san cristobal,672
marzo,3307,viernes,22,Mia,Gonzalez,la prosperidad,1,78,0.87,4.34,338.52,caracas,672
febrero,8343,lunes,13,Lucas,Rodriguez,la prosperidad,1,63,0.87,4.34,273.42,caracas,519
febrero,8517,martes,23,Mia,Soto,la prosperidad,5,22,1.23,1.96,43.12,valencia,519
enero,4516,domingo,9,Samantha,Lopez,la prosperidad,2,17,0.83,3.38,57.46,valencia,770
enero,4712,viernes,1,Pedro,Gonzalez,la prosperidad,0,35,1.25,3.24,113.4,valencia,770
febrero,1928,lunes,5,Lucas,Gonzalez,la prosperidad,2,54,0.83,3.38,182.52,san cristobal,519
febrero,7522,miercoles,12,Samantha,Soto,la prosperidad,5,48,1.23,1.96,94.08,valencia,519
marzo,1735,domingo,28,Miguel,Soto,la prosperidad,0,91,1.25,3.24,294.84,cucuta,672
febrero,8452,jueves,7,Mia,Torres,la prosperidad,4,31,1.8,4.88,151.28,san cristobal,519
enero,7067,sabado,10,Pedro,Torres,la prosperidad,4,42,1.8,4.88,204.96,san cristobal,770
enero,8343,sabado,4,Lucas,Rodriguez,la prosperidad,1,23,0.87,4.34,99.82,san cristobal,770
enero,5368,miercoles,16,Miguel,Gonzalez,la prosperidad,3,36,1.69,4.74,170.64,valencia,770
enero,4480,jueves,29,Juan,Sanchez,la prosperidad,4,32,1.8,4.88,156.16,caracas,770
febrero,7305,viernes,19,Miguel,Garcia,la prosperidad,4,70,1.8,4.88,341.6,caracas,519
febrero,1244,viernes,1,Valentina,Garcia,la prosperidad,3,13,1.69,4.74,61.62,cucuta,519
marzo,1928,martes,7,Lucas,Gonzalez,la prosperidad,2,65,0.83,3.38,219.7,caracas,672
marzo,5815,lunes,9,Lucas,Soto,la prosperidad,3,77,1.69,4.74,364.98,valencia,672
febrero,7211,lunes,3,Sofía,Torres,la prosperidad,7,78,0.52,4.78,372.84,cucuta,519
enero,1125,sabado,30,Samantha,Sanchez,la prosperidad,1,10,0.87,4.34,43.4,caracas,770
enero,5496,miercoles,17,Juan,Perez,la prosperidad,1,79,0.87,4.34,342.86,san cristobal,770
marzo,7118,martes,12,Pedro,Perez,la prosperidad,5,54,1.23,1.96,105.84,san cristobal,672
febrero,1953,viernes,9,Isabella,Jimenez,la gracia,5,30,1.23,1.96,58.8,caracas,597
febrero,1757,sabado,2,Miguel,Martinez,la gracia,2,78,0.83,3.38,263.64,san cristobal,597
febrero,1589,miercoles,9,Andrea,Martinez,la gracia,5,56,1.23,1.96,109.76,caracas,597
febrero,2650,viernes,18,Andrea,Jimenez,la gracia,0,79,1.25,3.24,255.96,cucuta,597
marzo,2011,viernes,16,Miguel,Sanchez,la gracia,4,49,1.8,4.88,239.12,caracas,728
febrero,2531,lunes,5,Lucas,Torres,la gracia,3,76,1.69,4.74,360.24,cucuta,597
enero,4574,viernes,9,Sofía,Perez,la gracia,2,7,0.83,3.38,23.66,cucuta,563
febrero,8377,viernes,19,Mia,Jimenez,la gracia,6,63,0.65,4.25,267.75,valencia,597
marzo,9512,sabado,8,Samantha,Martinez,la gracia,3,47,1.69,4.74,222.78,cucuta,728
enero,9184,lunes,15,Isabella,Torres,la gracia,1,1,0.87,4.34,4.34,san cristobal,563
febrero,1469,martes,28,Juan,Rodriguez,la gracia,7,80,0.52,4.78,382.4,cucuta,597
febrero,2977,sabado,18,Valentina,Rodriguez,la gracia,7,14,0.52,4.78,66.92,valencia,597
enero,2608,martes,3,Valentina,Gonzalez,la gracia,7,71,0.52,4.78,339.38,cucuta,563
febrero,5774,viernes,8,Mia,Rodriguez,la gracia,4,100,1.8,4.88,488.0,valencia,597
marzo,7242,miercoles,29,Lucas,Jimenez,la gracia,3,42,1.69,4.74,199.08,san cristobal,728
febrero,5496,domingo,10,Juan,Perez,la gracia,7,99,0.52,4.78,473.22,caracas,597
enero,7805,jueves,27,Valentina,Soto,la gracia,6,38,0.65,4.25,161.5,san cristobal,563
enero,1244,sabado,13,Valentina,Garcia,la gracia,3,58,1.69,4.74,274.92,valencia,563
febrero,1757,jueves,9,Miguel,Martinez,la gracia,3,20,1.69,4.74,94.8,cucuta,597
enero,6737,domingo,22,Miguel,Lopez,la gracia,1,19,0.87,4.34,82.46,valencia,563
